file_path,start_time,end_time,label,is_augmented,aug_type,original_file
dataset\augmented\จะว่าไปแล้วมึงติดเงินกูอยู่50อะดิฟ_มึง_374_nan.wav,0.0,0.2444375,มึง,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\จะว่าไปแล้วมึงติดเงินกูอยู่50อะดิฟ.wav
dataset\augmented\ไอ้อาร์ตพูดเหี้ย_none_375_nan.wav,0.0,0.5303125,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้อาร์ตพูดเหี้ย.wav
dataset\augmented\มึงไม่มีสิทธิ์มาทำแบบนี้กับกู เย็ดแม่_none_376_nan.wav,0.0,1.20975,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึงไม่มีสิทธิ์มาทำแบบนี้กับกู เย็ดแม่.wav
dataset\augmented\เย็ดแม่ กูไม่โอเคกับสิ่งที่มึงทำเลยนะ_none_377_nan.wav,0.0,0.5395625,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ กูไม่โอเคกับสิ่งที่มึงทำเลยนะ.wav
dataset\augmented\บิวพูดควย_none_378_nan.wav,0.0,0.9525625,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดควย.wav
dataset\augmented\กาลครั้งมีไอ้สวะตัวหนึ่ง_หี_379_medium.wav,0.0,0.1865,หี,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กาลครั้งมีไอ้สวะตัวหนึ่ง.wav
dataset\augmented\กาลครั้งมีไอ้สวะตัวหนึ่ง_เย็ด_380_nan.wav,0.0,0.131125,เย็ด,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กาลครั้งมีไอ้สวะตัวหนึ่ง.wav
dataset\augmented\เย็ดแม่ มึงไม่แคร์อะไรเลยใช่ไหมอ่ะ_none_381_light_none.wav,0.0,0.422125,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ มึงไม่แคร์อะไรเลยใช่ไหมอ่ะ.wav
dataset\augmented\เช้านี้สดใส_มึง_382_nan.wav,0.0,0.237125,มึง,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เช้านี้สดใส.wav
dataset\augmented\เดินตกท่อ_กู_383_nan.wav,0.0,0.2700625,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เดินตกท่อ.wav
dataset\augmented\เลสเบี้ยน_หี_384_medium.wav,0.0,0.1169375,หี,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เลสเบี้ยน.wav
dataset\augmented\กูว่าฝนจะตกแล้ว รีบกลับเถอะ_none_385_nan.wav,0.0,0.2264375,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กูว่าฝนจะตกแล้ว รีบกลับเถอะ.wav
dataset\augmented\ป้าๆก๋วยเตี๋ยวถุงนึง_สวะ_386_medium.wav,0.0,0.367625,สวะ,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ป้าๆก๋วยเตี๋ยวถุงนึง.wav
dataset\augmented\กาลครั้งมีไอ้สวะตัวหนึ่ง_สวะ_387_medium.wav,0.0,0.2165625,สวะ,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กาลครั้งมีไอ้สวะตัวหนึ่ง.wav
dataset\augmented\กายพูดกูรัวๆ_none_388_light_none.wav,0.0,2.845375,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กายพูดกูรัวๆ.wav
dataset\augmented\โหเย็ดแม่ ไม่คิดจะแก้ไขอะไรหน่อยอ่อ_none_389_light_none.wav,0.0,2.5620625,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\โหเย็ดแม่ ไม่คิดจะแก้ไขอะไรหน่อยอ่อ.wav
dataset\augmented\ค่ายเหี้ย_none_390_light_none.wav,0.0,1.72875,none,True,light_none,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\noise\ค่ายเหี้ย.wav
dataset\augmented\กายพูดกูรัวๆ_none_391_nan.wav,0.0,1.0056875,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กายพูดกูรัวๆ.wav
dataset\augmented\กูว่ามันไม่ใช่เรื่องง่าย แต่กูก็จะลองดู_none_392_nan.wav,0.0,0.0384375,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กูว่ามันไม่ใช่เรื่องง่าย แต่กูก็จะลองดู.wav
dataset\augmented\อย่าฟังความข้างเดียวสิ กูน่ะบอกอยู่เสมอแล้วว่ากูเป็นคนดี_none_393_nan.wav,0.0,1.414875,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อย่าฟังความข้างเดียวสิ กูน่ะบอกอยู่เสมอแล้วว่ากูเป็นคนดี.wav
dataset\augmented\บิวพูดเหี้ย_เหี้ย_394_light.wav,0.0,0.4435,เหี้ย,True,light,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดเหี้ย.wav
dataset\augmented\โต้งไล่หมา_none_395_nan.wav,0.0,1.5814375,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\โต้งไล่หมา.wav
dataset\augmented\ฉันไปเรียนภาษาใต้มา_แตด_396_heavy.wav,0.0,0.711625,แตด,True,heavy,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ฉันไปเรียนภาษาใต้มา.wav
dataset\augmented\ไอ้เย็ดแม่เอ๊ย โทรมาทำไม กูง่วง_เย็ด_397_nan.wav,0.0,0.1824375,เย็ด,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้เย็ดแม่เอ๊ย โทรมาทำไม กูง่วง.wav
dataset\augmented\เป็นสวะแล้วยังทำนิสัยหีๆอีก_แตด_398_heavy.wav,0.0,0.1575625,แตด,True,heavy,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เป็นสวะแล้วยังทำนิสัยหีๆอีก.wav
dataset\augmented\อีกระเทย มึงอะอีกระเทย กูอะตุ๊แท้ มึงอะตุ๊ดเทียม_มึง_399_nan.wav,0.0,0.269875,มึง,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\อีกระเทย มึงอะอีกระเทย กูอะตุ๊แท้ มึงอะตุ๊ดเทียม.wav
dataset\augmented\บารมีมารดา_แตด_400_heavy.wav,0.0,0.2793125,แตด,True,heavy,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บารมีมารดา.wav
dataset\augmented\เหี้ย (โบท)_เหี้ย_401_light.wav,0.0,2.17,เหี้ย,True,light,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\single\เหี้ย\เหี้ย (โบท).wav
dataset\augmented\ไอ้คนวิปริต ไอ้คนเย็ดแม่_เย็ด_402_nan.wav,0.0,0.1119375,เย็ด,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้คนวิปริต ไอ้คนเย็ดแม่.wav
dataset\augmented\หมากัด_ควย_403_medium.wav,0.0,0.3861875,ควย,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หมากัด.wav
dataset\augmented\ดูถูกหีไม่มีวันเจริญ_ควย_404_medium.wav,0.0,0.402125,ควย,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ดูถูกหีไม่มีวันเจริญ.wav
dataset\augmented\เป็นสวะแล้วยังทำนิสัยหีๆอีก_แตด_405_heavy.wav,0.0,0.1575625,แตด,True,heavy,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เป็นสวะแล้วยังทำนิสัยหีๆอีก.wav
dataset\augmented\บัวด่านัท_เย็ด_406_medium.wav,0.0,0.0800625,เย็ด,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บัวด่านัท.wav
dataset\augmented\หีหอมพ่อง_หี_407_medium.wav,0.0,0.0915625,หี,True,medium,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หีหอมพ่อง.wav
dataset\augmented\ไอ้อาร์ตพูดเหี้ย_none_408_nan.wav,0.0,2.9715625,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ไอ้อาร์ตพูดเหี้ย.wav
dataset\augmented\บิวพูดควย_กู_409_nan.wav,0.0,0.0790625,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\บิวพูดควย.wav
dataset\augmented\เย็ดแม่ นี่คือเหตุผลที่กูไม่อยากคุยกับมึง_มึง_410_nan.wav,0.0,0.196375,มึง,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\เย็ดแม่ นี่คือเหตุผลที่กูไม่อยากคุยกับมึง.wav
dataset\augmented\ขอโทษนะ แต่กูไม่ได้ตั้งใจจริงๆ_none_411_nan.wav,0.0,0.3683125,none,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\ขอโทษนะ แต่กูไม่ได้ตั้งใจจริงๆ.wav
dataset\augmented\กูตั้งใจจะเรียนให้จบปีนี้_กู_412_nan.wav,0.0,0.131625,กู,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\กูตั้งใจจะเรียนให้จบปีนี้.wav
dataset\augmented\พอเหอะเย็ดแม่ เหนื่อยที่จะต้องพูดซ้ำๆอ่ะ_เย็ด_413_nan.wav,0.0,0.1228125,เย็ด,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\พอเหอะเย็ดแม่ เหนื่อยที่จะต้องพูดซ้ำๆอ่ะ.wav
dataset\augmented\มึงไม่เบื่อหรอวะไอดิฟ วันๆเห็นเอาแต่หลี่สาวอะ_มึง_414_nan.wav,0.0,0.195625,มึง,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\มึงไม่เบื่อหรอวะไอดิฟ วันๆเห็นเอาแต่หลี่สาวอะ.wav
dataset\augmented\หีหอมพ่อง_หี_415_nan.wav,0.0,0.0915625,หี,True,,C:\Users\muldi\Documents\Playground\University\senior-project-1\dataset\us\clear\หีหอมพ่อง.wav
